tourney_id,surface,winner_id,loser_id
2018-M007,Hard,104269,104198
2018-0425,Clay,106233,106075
2018-540,Grass,105453,106401
2018-0439,Clay,111513,109739
2018-560,Hard,105357,104926
2018-0316,Clay,104620,106148
2018-0439,Clay,105477,105015
2018-0410,Clay,104259,105815
2018-560,Hard,105311,106298
2018-0337,Hard,106233,105074
2018-M020,Hard,104999,105441
2018-M020,Hard,200282,105683
2018-0891,Hard,105732,106026
2018-580,Hard,104312,106415
2018-M-DC-2018-G1-AM-M-COL-BAR-01,Hard,105292,105985
2018-0375,Hard,111575,105575
2018-0424,Hard,104629,104871
2018-6932,Clay,105815,106148
2018-0410,Clay,104926,125802
2018-M006,Hard,104919,106121
2018-540,Grass,106298,106045
2018-560,Hard,104925,105223
2018-0429,Hard,104926,111202
2018-7480,Hard,106000,111581
2018-0316,Clay,134770,103970
2018-0352,Hard,106000,105376
2018-5014,Hard,106065,111202
2018-M035,Hard,104918,111456
2018-0319,Clay,104797,109739
2018-0352,Hard,106000,126774
2018-580,Hard,104745,106043
2018-M-DC-2018-G2-EPA-M-TUN-FIN-01,Hard,104291,105349
2018-0407,Hard,104312,105311
2018-0496,Hard,104999,104882
2018-M006,Hard,105683,200000
2018-0425,Clay,126774,105077
2018-7290,Clay,104620,105643
2018-M007,Hard,106423,103819
2018-M009,Clay,104259,111575
2018-M016,Grass,105062,106378
2018-0319,Clay,144719,104898
2018-0329,Hard,104755,106401
2018-520,Clay,105053,104571
2018-560,Hard,106421,105539
2018-0315,Grass,105449,106328
2018-0451,Hard,105806,104890
2018-580,Hard,105992,104534
2018-580,Hard,104607,200282
2018-M-DC-2018-G1-AO-M-KOR-PAK-01,Grass,103529,126952
2018-0424,Hard,105173,105376
2018-0407,Hard,105732,104755
2018-0496,Hard,111575,103898
2018-M006,Hard,105223,103970
2018-520,Clay,104269,105777
2018-M010,Grass,104871,105173
2018-5014,Hard,100644,200282
2018-0311,Grass,105777,106000
2018-0341,Hard,105932,200005
2018-7290,Clay,106148,106216
2018-580,Hard,105227,105807
2018-0891,Hard,104731,105062
2018-M-DC-2018-G1-EPA-M-RSA-ISR-01,Hard,104534,105707
2018-7434,Hard,109739,105311
2018-0407,Hard,100644,103970
2018-M007,Hard,105227,105577
2018-0410,Clay,104755,104871
2018-0425,Clay,105138,104665
2018-7694,Clay,104545,105430
2018-0605,Hard,104925,105227
2018-0421,Hard,126774,104925
2018-0568,Hard,104527,106000
2018-M015,Hard,100644,105138
2018-M024,Hard,104527,106043
2018-M024,Hard,104999,106000
2018-540,Grass,200282,106065
2018-M015,Hard,104291,100644
2018-6967,Hard,106415,133430
2018-M001,Hard,103893,111442
2018-580,Hard,105238,105051
2018-7434,Hard,106075,105041
2018-0407,Hard,105676,103917
2018-M006,Hard,106421,105449
2018-M006,Hard,105683,105311
2018-0308,Clay,111202,105373
2018-520,Clay,106233,126610
2018-M010,Grass,104755,126774
2018-0500,Grass,106432,105932
2018-M024,Hard,105173,106065
2018-6242,Hard,111797,105526
2018-0329,Hard,106401,106415
2018-560,Hard,106058,105819
2018-0328,Hard,200615,105051
2018-M-DC-2018-WG-PO-ARG-COL-01,Clay,106043,105053
2018-7480,Hard,126203,106423
2018-580,Hard,105777,106401
2018-580,Hard,104571,106026
2018-M007,Hard,104545,104022
2018-0425,Clay,105676,111575
2018-M-DC-2018-G2-AO-M-HKG-LBN-01,Hard,133975,124022
2018-0717,Clay,106401,106216
2018-0321,Grass,104252,120424
2018-540,Grass,111456,105575
2018-0439,Clay,126094,200000
2018-6116,Hard,111815,106401
2018-0328,Hard,105138,105583
2018-7480,Hard,105173,111200
2018-0311,Grass,106401,103852
2018-0352,Hard,111575,104545
2018-0337,Hard,106432,105077
2018-0568,Hard,105138,104022
2018-0319,Clay,109739,105062
2018-M035,Hard,100644,104291
2018-0717,Clay,105815,104882
2018-0891,Hard,106120,125802
2018-7434,Hard,105806,104527
2018-0506,Clay,104792,104655
2018-0496,Hard,105936,104468
2018-M006,Hard,104571,104534
2018-0308,Clay,100644,105526
2018-520,Clay,105453,104468
2018-0500,Grass,105216,109739
2018-0311,Grass,126207,104919
2018-540,Grass,104745,105223
2018-6116,Hard,111511,106423
2018-0439,Clay,104898,104297
2018-7485,Hard,105077,103565
2018-0717,Clay,105449,124014
2018-580,Hard,106378,104312
2018-580,Hard,126094,104571
2018-7434,Hard,104527,104678
2018-M007,Hard,111202,111581
2018-0308,Clay,109739,105916
2018-M009,Clay,106000,104269
2018-M010,Grass,105051,105657
2018-0311,Grass,104925,105777
2018-540,Grass,111797,105936
2018-M014,Hard,105379,111513
2018-560,Hard,104545,111797
2018-6116,Hard,104571,106109
2018-0314,Clay,144719,104629
2018-0414,Clay,104919,104792
2018-0352,Hard,103819,104926
2018-0421,Hard,200000,106298
2018-M-DC-2018-G1-AM-M-DOM-BRA-01,Hard,105497,106252
2018-M-DC-2018-G2-EPA-M-EGY-NOR-01,Hard,105633,202382
2018-0496,Hard,106298,105936
2018-M006,Hard,104871,103898
2018-M006,Hard,105023,106026
2018-0717,Clay,105550,111578
2018-520,Clay,111575,106298
2018-0311,Grass,104180,133430
2018-M016,Grass,111815,104978
2018-0439,Clay,105583,105932
2018-7581,Hard,105023,105932
2018-0421,Hard,104898,105453
2018-540,Grass,104926,106121
2018-6967,Hard,111456,105041
2018-540,Grass,104468,126610
2018-0421,Hard,133430,104926
2018-6242,Hard,136440,105815
2018-0451,Hard,104269,104534
2018-0451,Hard,105376,105936
2018-580,Hard,104925,105385
2018-580,Hard,105992,104655
2018-580,Hard,105815,106233
2018-7434,Hard,105806,109739
2018-0496,Hard,111575,105074
2018-M-DC-2018-G2-AM-M-VEN-URU-01,Clay,208028,207738
2018-7163,Clay,106210,104593
2018-0425,Clay,104745,104198
2018-540,Grass,105208,100644
2018-0439,Clay,105379,105311
2018-0439,Clay,105916,105332
2018-0429,Hard,104269,105051
2018-560,Hard,105357,105062
2018-0311,Grass,106378,105992
2018-0891,Hard,104468,105138
2018-580,Hard,105807,104468
2018-0506,Clay,104198,104122
2018-0407,Hard,104312,100644
2018-M006,Hard,106432,105385
2018-M-DC-2018-G2-EPA-M-ROU-MAR-01,Hard,106021,207479
2018-M006,Hard,103852,106058
2018-0308,Clay,109739,106043
2018-0322,Clay,105449,105657
2018-520,Clay,100644,106000
2018-M-DC-2018-G2-EPA-M-ROU-POL-01,Clay,111794,104494
2018-0319,Clay,105583,104198
2018-0429,Hard,126774,104259
2018-M-DC-2018-G2-EPA-M-EGY-FIN-01,Clay,105633,200325
2018-0337,Hard,104545,111815
2018-7480,Hard,106000,105341
2018-M009,Clay,104926,104792
2018-7694,Clay,105062,106296
2018-0352,Hard,105138,105449
2018-M-DC-2018-WG-PO-JPN-BIH-01,Hard,106121,105493
2018-0352,Hard,105777,105138
2018-M007,Hard,104871,105777
2018-0451,Hard,104755,103607
2018-580,Hard,111202,104925
2018-M006,Hard,106283,105332
2018-0425,Clay,105807,105777
2018-0308,Clay,105373,105806
2018-0322,Clay,104312,106065
2018-7694,Clay,105062,105948
2018-520,Clay,104926,104665
2018-M010,Grass,104755,106071
2018-M024,Hard,104925,105777
2018-0329,Hard,105453,105332
2018-560,Hard,126774,103990
2018-6242,Hard,126203,104291
2018-M020,Hard,105777,105357
2018-580,Hard,105815,104871
2018-0506,Clay,105643,104252
2018-M006,Hard,133430,105575
2018-M006,Hard,104731,106044
2018-0410,Clay,104999,200000
2018-0308,Clay,100644,105870
2018-7694,Clay,111815,104545
2018-520,Clay,104745,109739
2018-0311,Grass,104871,126207
2018-0314,Clay,105487,144817
2018-560,Hard,128034,105882
2018-5014,Hard,106378,111797
2018-0311,Grass,104925,105357
2018-0341,Hard,105453,105376
2018-0425,Clay,126774,106233
2018-580,Hard,104607,104926
2018-0506,Clay,105671,106148
2018-M006,Hard,126774,105430
2018-M007,Hard,105683,106043
2018-0308,Clay,105526,120424
2018-0322,Clay,105916,105376
2018-M010,Grass,104871,105051
2018-0311,Grass,105227,106401
2018-0414,Clay,106329,104468
2018-0605,Hard,104925,100644
2018-0500,Grass,105332,105449
2018-0421,Hard,104731,125802
2018-0568,Hard,106233,105373
2018-M015,Hard,104291,200059
2018-7694,Clay,106233,104198
2018-560,Hard,104745,105932
2018-M015,Hard,105932,104269
2018-580,Hard,106000,105357
2018-M-DC-2018-G1-AO-M-KOR-PAK-01,Grass,103499,111805
2018-0496,Hard,106000,105341
2018-M006,Hard,104269,105550
2018-M006,Hard,105807,106421
2018-M-DC-2018-G2-AM-M-MEX-PER-01,Hard,106250,122669
2018-0308,Clay,104259,105138
2018-7694,Clay,105583,126203
2018-520,Clay,104745,104755
2018-520,Clay,106043,104731
2018-M024,Hard,104925,105449
2018-6242,Hard,105992,105936
2018-560,Hard,106233,105806
2018-0328,Hard,105583,105173
2018-0425,Clay,104198,105216
2018-M-DC-2018-G1-EPA-M-CZE-ISR-01,Clay,106210,122548
2018-0425,Clay,105676,105138
2018-0301,Hard,105449,132482
2018-M001,Hard,106421,104259
2018-580,Hard,103819,105916
2018-0496,Hard,125802,104527
2018-0496,Hard,111575,106298
2018-M007,Hard,105936,105332
2018-0308,Clay,104259,104999
2018-540,Grass,105357,105882
2018-0328,Hard,105657,105227
2018-7650,Grass,106210,105932
2018-7480,Hard,105223,106078
2018-M-DC-2018-WG-M-CRO-USA-01,Clay,106432,126207
2018-0568,Hard,104527,111575
2018-6242,Hard,126205,111513
2018-M009,Clay,104925,105077
2018-M035,Hard,126094,111511
2018-520,Clay,105583,106210
2018-0410,Clay,105453,104607
2018-0301,Hard,111202,105815
2018-0496,Hard,103898,104291
2018-M006,Hard,105583,105041
2018-M006,Hard,106432,105138
2018-7290,Clay,105311,105155
2018-0322,Clay,104586,106210
2018-520,Clay,105227,104926
2018-540,Grass,104545,120424
2018-0439,Clay,105539,106000
2018-M024,Hard,105227,111575
2018-540,Grass,104731,104545
2018-520,Clay,106000,106045
2018-5014,Hard,106378,104312
2018-6116,Hard,111815,104291
2018-0360,Clay,106072,105526
2018-580,Hard,105227,104745
2018-M-DC-2018-G1-EPA-M-RSA-ISR-01,Hard,144750,122548
2018-6932,Clay,106233,105583
2018-M006,Hard,126203,124187
2018-M007,Hard,105223,105453
2018-M-DC-2018-G2-EPA-M-POL-ZIM-01,Hard,111761,104308
2018-0425,Clay,104745,105676
2018-M021,Clay,104655,106058
2018-0322,Clay,105376,104926
2018-560,Hard,126207,105173
2018-M014,Hard,105575,104797
2018-0314,Clay,105138,111513
2018-0314,Clay,106121,111200
2018-0414,Clay,106075,200484
2018-0352,Hard,105453,104731
2018-0407,Hard,105777,105936
2018-0496,Hard,104180,104660
2018-0496,Hard,111575,104607
2018-580,Hard,105065,200615
2018-580,Hard,105932,105074
2018-0424,Hard,126207,104534
2018-M006,Hard,109739,103333
2018-M006,Hard,126203,104269
2018-7290,Clay,126774,104665
2018-M009,Clay,105376,105023
2018-0314,Clay,111513,105634
2018-0421,Hard,106421,106058
2018-7581,Hard,105051,126610
2018-520,Clay,105777,105633
2018-7696,Hard,200282,126203
2018-540,Grass,110602,106298
2018-0421,Hard,106432,105577
2018-6967,Hard,111815,105842
2018-540,Grass,105051,103565
2018-0421,Hard,104898,104022
2018-M007,Hard,106432,106058
2018-7290,Clay,104620,106249
2018-0891,Hard,105227,106368
2018-580,Hard,106378,104797
2018-580,Hard,106378,105777
2018-0375,Hard,106298,126535
2018-0496,Hard,111575,104999
2018-0717,Clay,105967,104460
2018-0425,Clay,126774,105807
2018-7694,Clay,104468,111815
2018-0439,Clay,105583,105077
2018-560,Hard,106401,105732
2018-M009,Clay,105332,106043
2018-0429,Hard,133430,105166
2018-560,Hard,103819,106401
2018-0410,Clay,104180,104252
2018-580,Hard,103333,105216
2018-M-DC-2018-WG-M-FRA-NED-01,Hard,105217,105173
2018-0407,Hard,126094,106000
2018-0499,Hard,105376,124187
2018-M006,Hard,105815,105932
2018-0717,Clay,103333,106045
2018-M006,Hard,104655,106233
2018-7290,Clay,126207,104180
2018-0308,Clay,100644,111202
2018-M-DC-2018-WG-M-FRA-ESP-01,Hard,106298,105138
2018-0337,Hard,106432,106298
2018-0429,Hard,105208,106058
2018-M-DC-2018-G2-EPA-M-EGY-FIN-01,Clay,105349,105747
2018-0352,Hard,104259,104898
2018-M-DC-2018-WG-PO-SRB-IND-01,Clay,105583,105432
2018-0352,Hard,105227,104259
2018-0425,Clay,105373,103852
2018-M007,Hard,133430,105023
2018-M020,Hard,104547,124014
2018-580,Hard,104926,104547
2018-580,Hard,111202,105815
2018-0496,Hard,106298,105732
2018-6932,Clay,105379,104890
2018-0717,Clay,126203,105065
2018-0308,Clay,104259,109739
2018-7694,Clay,106233,105583
2018-520,Clay,104547,105216
2018-M024,Hard,103819,104527
2018-0329,Hard,104755,106045
2018-0410,Clay,104925,106432
2018-0329,Hard,126774,200282
2018-0341,Hard,200005,106071
2018-520,Clay,104792,105373
2018-560,Hard,104545,105614
2018-5014,Hard,105062,105077
2018-0425,Clay,104745,126774
2018-0451,Hard,126774,104252
2018-M-DC-2018-G1-AM-M-DOM-BRA-01,Hard,105497,106329
2018-0407,Hard,105777,126094
2018-M006,Hard,111202,104607
2018-M021,Clay,105539,126774
2018-7694,Clay,106233,104468
2018-520,Clay,106378,200282
2018-520,Clay,104925,104269
2018-7650,Grass,106210,111442
2018-0314,Clay,106121,106148
2018-560,Hard,200282,106121
2018-5014,Hard,105051,105376
2018-560,Hard,105683,104468
2018-0311,Grass,105173,105554
2018-0425,Clay,104745,105373
2018-M007,Hard,106401,104926
2018-580,Hard,106233,106045
2018-580,Hard,103819,104607
2018-0424,Hard,124014,111456
2018-0496,Hard,106298,125802
2018-M006,Hard,105311,100644
2018-M-DC-2018-G2-EPA-M-ROU-MAR-01,Hard,104494,104467
2018-6116,Hard,111815,104871
2018-0314,Clay,200000,105819
2018-0341,Hard,105430,105575
2018-0605,Hard,100644,103819
2018-0421,Hard,105777,126207
2018-540,Grass,103819,105041
2018-M015,Hard,104269,104792
2018-M024,Hard,105916,128034
2018-0316,Clay,105967,126610
2018-6242,Hard,111797,104312
2018-0717,Clay,106044,105385
2018-580,Hard,104792,144719
2018-0499,Hard,126203,105023
2018-M006,Hard,104792,104545
2018-M006,Hard,104871,105173
2018-0410,Clay,105732,103893
2018-M021,Clay,104269,103893
2018-M009,Clay,100644,126610
2018-520,Clay,104745,104620
2018-520,Clay,106233,125802
2018-M024,Hard,106378,111456
2018-6242,Hard,106421,105819
2018-0429,Hard,105041,106121
2018-560,Hard,103893,106378
2018-M021,Clay,105583,111575
2018-0328,Hard,105138,105311
2018-M010,Grass,104755,104871
2018-0410,Clay,126774,133430
2018-7648,Clay,106065,105806
2018-580,Hard,105173,106210
2018-M020,Hard,106378,111202
2018-580,Hard,105227,106378
2018-0424,Hard,104731,124014
2018-M007,Hard,100644,103970
2018-M-DC-2018-G1-AM-M-ARG-CHI-01,Clay,106043,111797
2018-0717,Clay,105992,200175
2018-540,Grass,105683,106281
2018-0328,Hard,126203,105967
2018-M-DC-2018-WG-PO-GBR-UZB-01,Hard,111815,122109
2018-7480,Hard,104926,111460
2018-M-DC-2018-WG-M-FRA-ESP-01,Hard,105332,105807
2018-0337,Hard,104792,105449
2018-M016,Grass,126652,105992
2018-M009,Clay,105453,104259
2018-M-DC-2018-G2-EPA-M-POL-ZIM-01,Hard,111794,111761
2018-580,Hard,103898,106121
2018-6932,Clay,104926,105064
2018-M006,Hard,103819,105936
2018-7290,Clay,111815,104898
2018-M021,Clay,104919,104926
2018-520,Clay,105550,105311
2018-520,Clay,100644,111575
2018-7650,Grass,105583,106110
2018-540,Grass,111577,104291
2018-540,Grass,104925,104745
2018-5014,Hard,105051,126207
2018-0314,Clay,106148,104198
2018-0315,Grass,105577,104999
2018-5014,Hard,111797,105227
2018-6116,Hard,104871,105575
2018-M007,Hard,104731,111575
2018-0410,Clay,105077,111577
2018-580,Hard,103819,111202
2018-0451,Hard,126774,104755
2018-580,Hard,109739,104269
2018-M007,Hard,105657,105062
2018-7648,Clay,122330,104797
2018-0322,Clay,105449,105550
2018-0316,Clay,134770,144719
2018-0316,Clay,104755,105967
2018-7485,Hard,104468,111456
2018-M014,Hard,104586,126610
2018-0414,Clay,104919,105077
2018-0414,Clay,106329,104269
2018-7290,Clay,111797,104919
2018-0717,Clay,126207,111456
2018-M-DC-2018-WG-M-KAZ-SUI-01,Hard,122078,105967
2018-0496,Hard,103917,104180
2018-6932,Clay,105671,105550
2018-M006,Hard,104259,105732
2018-M-DC-2018-G1-EPA-M-CZE-ISR-01,Clay,106361,104534
2018-520,Clay,104291,104022
2018-520,Clay,104745,106043
2018-7650,Grass,104898,104022
2018-0421,Hard,104925,105806
2018-7694,Clay,106110,105311
2018-7581,Hard,104926,105074
2018-7696,Hard,128034,144719
2018-0568,Hard,106233,106421
2018-540,Grass,105683,105357
2018-0421,Hard,105023,105173
2018-6967,Hard,106415,106045
2018-540,Grass,106210,106043
2018-0421,Hard,105227,106432
2018-540,Grass,106043,105806
2018-7648,Clay,105526,105132
2018-M007,Hard,126207,104607
2018-M-DC-2018-G2-EPA-M-POL-ZIM-01,Hard,207415,207400
2018-0301,Hard,104898,134770
2018-580,Hard,103819,105227
2018-0407,Hard,103819,105074
2018-0717,Clay,105815,106044
2018-M006,Hard,104919,105074
2018-0322,Clay,105916,105449
2018-M016,Grass,106065,104797
2018-0315,Grass,105577,105385
2018-540,Grass,104468,105051
2018-560,Hard,103819,105332
2018-0500,Grass,105051,104291
2018-0429,Hard,104259,200282
2018-580,Hard,104925,104792
2018-0375,Hard,106000,105074
2018-0496,Hard,104607,105882
2018-6932,Clay,111797,104198
2018-M006,Hard,105732,104180
2018-M006,Hard,105223,104919
2018-520,Clay,104755,104312
2018-520,Clay,128034,105815
2018-M009,Clay,105676,104919
2018-520,Clay,105223,105227
2018-0311,Grass,126207,111577
2018-0337,Hard,104792,104545
2018-M-DC-2018-G2-EPA-M-EGY-FIN-01,Clay,105633,105349
2018-0500,Grass,105138,104898
2018-M-DC-2018-WG-M-CRO-USA-01,Clay,105227,126207
2018-560,Hard,105062,111511
2018-M-DC-2018-WG-PO-HUN-CZE-01,Clay,106210,200218
2018-0319,Clay,105373,144719
2018-520,Clay,104655,105379
2018-7485,Hard,104755,106210
2018-0352,Hard,103819,105683
2018-M006,Hard,104571,106043
2018-7648,Clay,105932,103893
2018-7163,Clay,105341,106000
2018-M007,Hard,105807,105449
2018-0410,Clay,104468,105173
2018-580,Hard,111202,104999
2018-M-DC-2018-G1-EPA-M-AUT-BLR-01,Clay,105589,125802
2018-0407,Hard,104898,105217
2018-M021,Clay,105992,104198
2018-0322,Clay,105916,104527
2018-M035,Hard,104918,105657
2018-M024,Hard,105676,105223
2018-0329,Hard,105683,133297
2018-5014,Hard,200282,105332
2018-520,Clay,106065,105477
2018-560,Hard,111797,105376
2018-5014,Hard,105932,133430
2018-0717,Clay,105550,105023
2018-0891,Hard,104468,105227
2018-580,Hard,105077,105065
2018-0506,Clay,105379,106210
2018-0407,Hard,105676,103852
2018-6932,Clay,105077,104297
2018-M006,Hard,104259,105065
2018-M006,Hard,105683,104571
2018-520,Clay,105526,105539
2018-520,Clay,106065,104925
2018-5014,Hard,106432,105223
2018-M035,Hard,104672,105216
2018-560,Hard,105453,109739
2018-6116,Hard,104545,200282
2018-0500,Grass,106045,126774
2018-M016,Grass,105062,103970
2018-560,Hard,104527,200005
2018-M006,Hard,103970,105815
2018-7290,Clay,126207,105815
2018-M007,Hard,104269,106423
2018-0891,Hard,111513,105657
2018-580,Hard,111202,106421
2018-M-DC-2018-G1-EPA-M-AUT-BLR-01,Clay,106233,105299
2018-0506,Clay,105064,106398
2018-0407,Hard,106421,105732
2018-M021,Clay,105683,106044
2018-0322,Clay,105550,136440
2018-0341,Hard,104468,104755
2018-0605,Hard,104925,104731
2018-0421,Hard,111575,104545
2018-540,Grass,105223,105376
2018-M015,Hard,105932,106058
2018-M024,Hard,111202,106058
2018-540,Grass,105732,104999
2018-0717,Clay,126203,105992
2018-M006,Hard,105643,105992
2018-M006,Hard,105023,103852
2018-7290,Clay,105807,106044
2018-0891,Hard,104468,106120
2018-580,Hard,106045,105449
2018-580,Hard,105077,111577
2018-M-DC-2018-G1-EPA-M-UKR-SWE-01,Hard,144707,104660
2018-0424,Hard,105453,105539
2018-6932,Clay,106043,134770
2018-0425,Clay,104655,106120
2018-M024,Hard,133430,126207
2018-M015,Hard,106378,126610
2018-6242,Hard,105807,111202
2018-520,Clay,105223,104545
2018-560,Hard,105449,104797
2018-0439,Clay,109739,126120
2018-0321,Grass,200484,105526
2018-0410,Clay,106432,103898
2018-M006,Hard,106121,104925
2018-7648,Clay,104312,105341
2018-7290,Clay,111797,106120
2018-M020,Hard,105238,106043
2018-0301,Hard,105041,126774
2018-580,Hard,100644,105376
2018-0375,Hard,105332,105357
2018-0407,Hard,104898,134868
2018-M007,Hard,104545,105227
2018-7480,Hard,103852,105633
2018-M-DC-2018-G2-EPA-M-ROU-POL-01,Clay,128034,104494
2018-0328,Hard,106421,104312
2018-7650,Grass,105173,105311
2018-0568,Hard,105041,105074
2018-0311,Grass,105227,104925
2018-0319,Clay,104797,111797
2018-0410,Clay,105526,105216
2018-0717,Clay,106058,104547
2018-M006,Hard,105223,200282
2018-M006,Hard,104731,105807
2018-0451,Hard,126610,104678
2018-0424,Hard,126207,200624
2018-0424,Hard,105430,104545
2018-6932,Clay,105643,106210
2018-520,Clay,104745,105223
2018-7650,Grass,105311,104252
2018-540,Grass,104925,104731
2018-5014,Hard,105916,106000
2018-0500,Grass,104252,104755
2018-M010,Grass,105051,105065
2018-M024,Hard,105683,104291
2018-5014,Hard,106432,103819
2018-6116,Hard,126203,106368
2018-0717,Clay,105449,126207
2018-0410,Clay,104259,105077
2018-0301,Hard,106210,105430
2018-580,Hard,103898,105676
2018-M-DC-2018-G2-AM-M-ESA-URU-01,Hard,104655,105656
2018-0407,Hard,105676,104607
2018-M007,Hard,111202,105311
2018-7648,Clay,105379,105657
2018-M021,Clay,105332,106298
2018-520,Clay,133430,105357
2018-560,Hard,104269,104918
2018-7485,Hard,105577,105683
2018-0314,Clay,111513,106432
2018-560,Hard,104898,111456
2018-6116,Hard,105992,105041
2018-M007,Hard,105539,105379
2018-0414,Clay,104792,106065
2018-M006,Hard,106432,126203
2018-7290,Clay,200282,105671
2018-M-DC-2018-G2-AO-M-THA-PHI-01,Clay,106397,200460
2018-M-DC-2018-G2-AM-M-ESA-URU-01,Hard,104655,108763
2018-0499,Hard,105223,104871
2018-6932,Clay,104792,104547
2018-7694,Clay,105430,105643
2018-520,Clay,106233,106065
2018-7650,Grass,105806,103893
2018-540,Grass,126207,104269
2018-0352,Hard,100644,106043
2018-7581,Hard,106071,200000
2018-7696,Hard,200282,126094
2018-0568,Hard,105373,133430
2018-540,Grass,104545,105074
2018-0421,Hard,106043,106378
2018-6967,Hard,104269,105359
2018-540,Grass,104926,104620
2018-0421,Hard,106043,105023
2018-7648,Clay,104022,200436
2018-7163,Clay,111513,104312
2018-0717,Clay,104545,105967
2018-M020,Hard,111581,104999
2018-580,Hard,104926,105539
2018-M-DC-2018-WG-M-ITA-JPN-01,Hard,104926,106121
2018-0407,Hard,104312,106421
2018-M006,Hard,105227,105916
2018-M007,Hard,105683,104871
2018-M021,Clay,133430,105815
2018-0315,Grass,106368,103607
2018-6242,Hard,106121,105023
2018-540,Grass,106210,104926
2018-0315,Grass,105449,106368
2018-M010,Grass,104269,106421
2018-560,Hard,104745,111575
2018-0717,Clay,105815,105550
2018-0410,Clay,103852,105332
2018-0451,Hard,105526,104607
2018-580,Hard,100644,105341
2018-6932,Clay,105227,104122
2018-M006,Hard,111202,104655
2018-0322,Clay,105376,104312
2018-520,Clay,104745,106233
2018-7650,Grass,105575,105539
2018-M016,Grass,105357,104919
2018-560,Hard,106233,104731
2018-0337,Hard,104269,106378
2018-M-DC-2018-WG-M-FRA-ESP-01,Hard,104719,103917
2018-M-DC-2018-G2-EPA-M-EGY-FIN-01,Clay,200325,105747
2018-M009,Clay,104926,106233
2018-0352,Hard,105916,105332
2018-M-DC-2018-WG-PO-HUN-CZE-01,Clay,104586,200436
2018-M035,Hard,111511,104022
2018-520,Clay,104731,103893
2018-M035,Hard,200282,111202
2018-0329,Hard,105332,111797
2018-M024,Hard,105227,105807
2018-0329,Hard,106421,105373
2018-0341,Hard,105936,144895
2018-0439,Clay,105373,111797
2018-5014,Hard,106421,105585
2018-520,Clay,105807,105643
2018-560,Hard,111815,111442
2018-5014,Hard,111575,105449
2018-0439,Clay,104898,126094
2018-5014,Hard,105453,105023
2018-M020,Hard,105992,104797
2018-580,Hard,104198,105332
2018-M-DC-2018-G1-AM-M-COL-BAR-01,Hard,105578,207971
2018-0506,Clay,104198,105807
2018-M004,Hard,100644,105992
2018-0717,Clay,103333,106401
2018-0496,Hard,105882,200384
2018-M007,Hard,105223,105936
2018-M021,Clay,104925,105453
2018-M021,Clay,106233,104745
2018-M016,Grass,133430,111577
2018-560,Hard,105227,128034
