tourney_id,surface,winner_id,loser_id
2018-0341,Hard,104897,120424
2018-0451,Hard,104792,126094
2018-M-DC-2018-G2-AM-M-BOL-PER-01,Clay,105935,106198
2018-0375,Hard,104755,105732
2018-0424,Hard,105539,103607
2018-0496,Hard,103917,126774
2018-6932,Clay,106233,104665
2018-M006,Hard,103819,104871
2018-0410,Clay,104269,104655
2018-7290,Clay,106378,200282
2018-540,Grass,105614,105216
2018-0421,Hard,104898,133430
2018-0605,Hard,100644,104925
2018-0322,Clay,126207,105992
2018-M024,Hard,105453,126094
2018-540,Grass,105062,105577
2018-6242,Hard,105376,104547
2018-M015,Hard,105916,106065
2018-520,Clay,104731,104999
2018-M024,Hard,105683,105583
2018-580,Hard,104291,106099
2018-7161,Clay,144895,104629
2018-0506,Clay,105379,105077
2018-0424,Hard,105430,106216
2018-M004,Hard,105223,106233
2018-0717,Clay,126203,106058
2018-M007,Hard,106432,133430
2018-M021,Clay,106378,106421
2018-M021,Clay,100644,133430
2018-520,Clay,106361,105806
2018-6242,Hard,105449,106378
2018-520,Clay,106065,105676
2018-0414,Clay,105932,104655
2018-560,Hard,126203,104999
2018-0314,Clay,105487,105311
2018-0328,Hard,105657,105992
2018-0500,Grass,111575,104999
2018-7480,Hard,104926,105223
2018-540,Grass,105074,105449
2018-M-DC-2018-WG-M-CAN-CRO-01,Clay,133430,105634
2018-M-DC-2018-WG-M-KAZ-SUI-01,Hard,105062,106391
2018-M-DC-2018-G2-EPA-M-IRL-DEN-01,Hard,104233,200278
2018-6932,Clay,104269,106044
2018-M006,Hard,105223,104259
2018-7290,Clay,106148,111815
2018-M-DC-2018-G1-AO-M-IND-CHN-01,Hard,200059,106368
2018-0410,Clay,106065,106000
2018-540,Grass,104547,105819
2018-0414,Clay,105807,105379
2018-M024,Hard,105676,105332
2018-0568,Hard,105138,104563
2018-7650,Grass,105657,117356
2018-M035,Hard,111577,111442
2018-M024,Hard,105223,106401
2018-0301,Hard,106210,105023
2018-M001,Hard,104180,105357
2018-580,Hard,105932,105589
2018-M-DC-2018-G1-EPA-M-UKR-SWE-01,Hard,104660,111200
2018-0375,Hard,104871,126774
2018-0375,Hard,105575,103898
2018-0506,Clay,106043,105064
2018-M007,Hard,100644,106401
2018-M004,Hard,104731,111202
2018-0717,Clay,105449,104545
2018-5014,Hard,105376,106058
2018-520,Clay,106298,106421
2018-520,Clay,105138,104797
2018-5014,Hard,104925,106432
2018-7696,Hard,126094,132482
2018-5014,Hard,105138,126094
2018-7485,Hard,104792,104542
2018-0314,Clay,105132,104926
2018-M-DC-2018-G2-AM-M-ESA-URU-01,Hard,127570,206768
2018-M-DC-2018-G2-AO-M-IRI-HKG-01,Hard,138845,105566
2018-6932,Clay,105379,105807
2018-M006,Hard,105683,105023
2018-0410,Clay,105683,200031
2018-7290,Clay,126774,104731
2018-540,Grass,104925,105815
2018-0414,Clay,111797,104755
2018-0319,Clay,104797,104259
2018-M014,Hard,106401,126094
2018-0352,Hard,104926,105916
2018-0352,Hard,106233,106432
2018-0421,Hard,126774,106000
2018-0717,Clay,105815,103333
2018-0451,Hard,106233,105539
2018-0451,Hard,104792,105526
2018-0506,Clay,104792,105583
2018-M004,Hard,111577,103852
2018-M007,Hard,104731,126207
2018-0410,Clay,104312,104198
2018-M021,Clay,105062,106148
2018-M021,Clay,100644,106233
2018-520,Clay,106432,104259
2018-7581,Hard,105311,104291
2018-0568,Hard,105373,104527
2018-540,Grass,105430,105379
2018-7696,Hard,126207,128034
2018-0421,Hard,104527,106401
2018-M035,Hard,128034,125802
2018-6967,Hard,106121,105147
2018-0315,Grass,106045,105074
2018-M-DC-2018-G2-AO-M-THA-SRI-01,Clay,106397,207421
2018-6932,Clay,104926,105815
2018-M006,Hard,106432,104731
2018-M-DC-2018-G1-AO-M-PAK-UZB-01,Grass,104797,103529
2018-M-DC-2018-G2-EPA-M-EGY-DEN-01,Hard,105747,104233
2018-7290,Clay,105807,111797
2018-0322,Clay,104527,111577
2018-540,Grass,106401,104797
2018-540,Grass,104745,200282
2018-0414,Clay,106233,105357
2018-M-DC-2018-WG-PO-AUT-AUS-01,Clay,106233,200282
2018-560,Hard,105932,105550
2018-0429,Hard,105208,144707
2018-560,Hard,105223,106432
2018-M009,Clay,126774,106432
2018-0337,Hard,105916,104926
2018-7161,Clay,105561,105166
2018-7161,Clay,105882,104665
2018-0506,Clay,104919,104926
2018-M004,Hard,105223,100644
2018-0717,Clay,105449,126203
2018-M007,Hard,105807,104269
2018-M-DC-2018-WG-M-USA-BEL-01,Hard,104545,106167
2018-M021,Clay,104259,105216
2018-M009,Clay,126610,126207
2018-520,Clay,104660,103852
2018-M035,Hard,126774,111577
2018-0328,Hard,105376,111797
2018-0314,Clay,126610,126094
2018-0352,Hard,105173,200005
2018-M-DC-2018-G2-EPA-M-ROU-POL-01,Clay,105657,111794
2018-M035,Hard,105732,106283
2018-0568,Hard,105526,126094
2018-M035,Hard,126205,106109
2018-M035,Hard,126774,105902
2018-0329,Hard,200282,104468
2018-7290,Clay,126207,104620
2018-0451,Hard,106432,105932
2018-M-DC-2018-WG-M-AUS-GER-01,Hard,100644,106401
2018-7161,Clay,144895,103333
2018-6932,Clay,104655,105671
2018-0533,Clay,104919,105671
2018-M006,Hard,103819,111202
2018-0321,Grass,103819,105550
2018-540,Grass,104898,105657
2018-0414,Clay,104919,106043
2018-M024,Hard,104925,105683
2018-0329,Hard,133430,104527
2018-M-DC-2018-WG-PO-SRB-IND-01,Clay,106353,105502
2018-0316,Clay,105967,106228
2018-5014,Hard,104925,104871
2018-520,Clay,105138,105053
2018-560,Hard,105583,106000
2018-5014,Hard,104312,105173
2018-0410,Clay,100644,104180
2018-580,Hard,105223,126207
2018-0506,Clay,105550,104269
2018-M004,Hard,104731,111577
2018-0533,Clay,106249,105952
2018-0717,Clay,105449,105815
2018-M007,Hard,104545,111202
2018-M021,Clay,105138,111577
2018-M009,Clay,106378,104291
2018-520,Clay,104999,104252
2018-6116,Hard,105051,105385
2018-560,Hard,200282,126207
2018-0311,Grass,106401,104918
2018-7694,Clay,111815,105497
2018-7696,Hard,126094,144719
2018-0341,Hard,105453,105932
2018-M001,Hard,105238,104678
2018-M-DC-2018-G2-AO-M-PHI-INA-01,Hard,202165,207176
2018-6932,Clay,111797,105077
2018-M006,Hard,105223,105683
2018-7290,Clay,105311,106378
2018-540,Grass,105023,111442
2018-540,Grass,106071,128034
2018-0414,Clay,106075,106329
2018-M035,Hard,200282,105449
2018-M-DC-2018-WG-M-FRA-CRO-01,Clay,106432,104871
2018-0421,Hard,105227,106043
2018-M015,Hard,105583,105577
2018-M024,Hard,106401,106045
2018-540,Grass,111456,111797
2018-6242,Hard,126610,105932
2018-M015,Hard,104926,126094
2018-M007,Hard,105223,105683
2018-M020,Hard,105992,104919
2018-0451,Hard,105550,105882
2018-M-DC-2018-WG-M-CAN-CRO-01,Clay,106432,133430
2018-0506,Clay,106233,104547
2018-M004,Hard,105223,104731
2018-M-DC-2018-G1-AM-M-COL-BRA-01,Hard,123755,106105
2018-0360,Clay,106378,106210
2018-M021,Clay,104755,104607
2018-M009,Clay,106298,104312
2018-6242,Hard,106121,111797
2018-M014,Hard,105173,106078
2018-560,Hard,106186,105138
2018-0439,Clay,111513,104655
2018-0328,Hard,126203,111513
2018-0375,Hard,104755,106000
2018-6932,Clay,106043,105643
2018-M006,Hard,103819,106432
2018-0410,Clay,105777,105732
2018-7290,Clay,126774,106148
2018-M021,Clay,106233,105643
2018-0322,Clay,105449,104586
2018-520,Clay,105208,104180
2018-0321,Grass,105550,105432
2018-540,Grass,105379,111815
2018-M035,Hard,105902,106186
2018-7650,Grass,105173,104792
2018-M-DC-2018-WG-PO-HUN-CZE-01,Clay,104586,200218
2018-0328,Hard,104468,105208
2018-M-DC-2018-G2-AO-M-THA-LBN-01,Hard,106397,133975
2018-0429,Hard,106058,111200
2018-0451,Hard,126094,106432
2018-0301,Hard,105138,105223
2018-M-DC-2018-G2-AM-M-VEN-GUA-01,Hard,106175,105499
2018-0375,Hard,111575,103970
2018-0375,Hard,105676,111575
2018-7161,Clay,106329,104547
2018-0506,Clay,105643,104198
2018-M007,Hard,100644,106432
2018-0360,Clay,105430,104312
2018-M-DC-2018-G1-AO-M-IND-CHN-01,Hard,105432,200059
2018-5014,Hard,106432,104527
2018-520,Clay,109739,133430
2018-540,Grass,106210,104252
2018-0314,Clay,106177,103893
2018-7485,Hard,111815,104719
2018-5014,Hard,104731,105062
2018-6116,Hard,105992,105902
2018-7485,Hard,105526,103852
2018-M006,Hard,105223,103819
2018-0451,Hard,104792,105376
2018-0301,Hard,111202,104545
2018-M-DC-2018-WG-M-HUN-BEL-01,Hard,200436,106333
2018-M-DC-2018-G2-EPA-M-SLO-POL-01,Hard,105379,128034
2018-7161,Clay,105413,105807
2018-0496,Hard,104468,109739
2018-6932,Clay,104792,105227
2018-0533,Clay,111797,104547
2018-7290,Clay,126207,105807
2018-0314,Clay,105634,200000
2018-M024,Hard,103819,104919
2018-560,Hard,106043,105643
2018-M014,Hard,104312,105373
2018-0414,Clay,200484,103970
2018-0352,Hard,105453,105173
2018-0352,Hard,106058,104291
2018-0421,Hard,105539,126094
2018-0495,Hard,111575,104797
2018-0360,Clay,104291,105916
2018-0451,Hard,105550,105806
2018-M001,Hard,105332,104919
2018-0506,Clay,105379,106043
2018-M007,Hard,105807,104731
2018-M007,Hard,105583,104547
2018-M021,Clay,106000,103898
2018-520,Clay,105227,105902
2018-520,Clay,104198,104527
2018-7581,Hard,126203,105023
2018-7696,Hard,144719,126207
2018-0568,Hard,106233,105138
2018-540,Grass,126774,111577
2018-0421,Hard,105916,105311
2018-540,Grass,104745,105062
2018-0315,Grass,105065,106216
2018-M020,Hard,104797,106000
2018-M001,Hard,104926,105238
2018-6932,Clay,104269,106233
2018-M006,Hard,106044,106210
2018-M007,Hard,105732,126203
2018-7290,Clay,105311,126774
2018-520,Clay,100644,105575
2018-540,Grass,103819,105173
2018-0414,Clay,104919,106075
2018-0319,Clay,126610,104468
2018-540,Grass,104180,111581
2018-M024,Hard,105227,105657
2018-0429,Hard,105815,106298
2018-560,Hard,104545,105683
2018-0311,Grass,105173,103898
2018-M-DC-2018-G1-EPA-M-CZE-ISR-01,Clay,200075,106324
2018-0495,Hard,105526,104890
2018-M-DC-2018-WG-M-AUS-GER-01,Hard,100644,200282
2018-M001,Hard,103852,106043
2018-7161,Clay,106329,104792
2018-0506,Clay,104792,104919
2018-0533,Clay,124116,106065
2018-0360,Clay,104999,103893
2018-M007,Hard,104545,105223
2018-M021,Clay,105643,104999
2018-M-DC-2018-WG-PO-GBR-UZB-01,Hard,105554,104797
2018-M-DC-2018-WG-PO-ARG-COL-01,Clay,105550,123755
2018-7650,Grass,105216,105550
2018-0352,Hard,105683,104542
2018-M035,Hard,105385,104527
2018-M-DC-2018-WG-PO-JPN-BIH-01,Hard,106415,105806
2018-6242,Hard,105815,105575
2018-M024,Hard,103819,105376
2018-M035,Hard,105676,126207
2018-0329,Hard,105453,105216
2018-580,Hard,104312,144895
2018-580,Hard,111575,105166
2018-M-DC-2018-G2-EPA-M-TUN-FIN-01,Hard,200325,144826
2018-7161,Clay,111797,105882
2018-6932,Clay,104926,105379
2018-M007,Hard,105577,103333
2018-7290,Clay,105311,126207
2018-520,Clay,105223,103917
2018-0321,Grass,103819,104999
2018-0500,Grass,111575,105453
2018-M024,Hard,103819,105676
2018-0329,Hard,105526,104871
2018-6242,Hard,111202,104198
2018-5014,Hard,126774,111575
2018-560,Hard,105683,104122
2018-5014,Hard,200282,105577
2018-M001,Hard,105357,200615
2018-580,Hard,105051,104545
2018-0375,Hard,105676,104468
2018-0506,Clay,106233,105550
2018-0495,Hard,105216,125802
2018-M007,Hard,100644,105807
2018-M021,Clay,105526,105657
2018-M009,Clay,105992,105216
2018-0321,Grass,104999,104022
2018-540,Grass,106401,104898
2018-6116,Hard,200282,128034
2018-5014,Hard,104925,104731
2018-560,Hard,105526,103898
2018-0605,Hard,106233,105453
2018-0341,Hard,104468,105430
2018-7163,Clay,105341,104022
2018-M020,Hard,111577,111442
2018-7161,Clay,106148,105077
2018-6932,Clay,111797,104655
2018-M007,Hard,104022,105550
2018-0410,Clay,104755,104999
2018-520,Clay,105132,105074
2018-0321,Grass,105550,105357
2018-0414,Clay,105932,104919
2018-0319,Clay,105430,106075
2018-M-DC-2018-WG-M-FRA-CRO-01,Clay,105227,104542
2018-0421,Hard,104745,104527
2018-540,Grass,126203,132283
2018-M015,Hard,126610,104919
2018-M024,Hard,106432,106421
2018-6242,Hard,105449,126205
2018-M015,Hard,105936,103852
2018-M007,Hard,104545,100644
2018-0451,Hard,105806,103852
2018-M001,Hard,105173,105575
2018-M-DC-2018-G2-EPA-M-IRL-DEN-01,Hard,126530,126526
2018-0375,Hard,104542,103917
2018-7161,Clay,105589,103607
2018-0506,Clay,105379,105643
2018-0360,Clay,104198,123921
2018-M021,Clay,106432,105807
2018-M009,Clay,106065,104655
2018-6242,Hard,106421,105992
2018-M010,Grass,105657,105379
2018-M014,Hard,111575,106421
2018-520,Clay,106233,105453
2018-0341,Hard,104468,106210
2018-0429,Hard,111200,109739
2018-0328,Hard,105227,133430
2018-7480,Hard,105223,106000
2018-M007,Hard,106210,105041
2018-7163,Clay,105583,105357
2018-0451,Hard,105376,126610
2018-0891,Hard,111797,104665
2018-M001,Hard,200282,106000
2018-M-DC-2018-WG-M-USA-SRB-01,Clay,104545,105583
2018-6932,Clay,106043,104792
2018-M021,Clay,106432,105526
2018-520,Clay,111577,111797
2018-0321,Grass,105683,105916
2018-540,Grass,105430,105807
2018-M-DC-2018-WG-M-CRO-USA-01,Clay,106432,105449
2018-M015,Hard,105223,111575
2018-0328,Hard,103819,105526
2018-7650,Grass,106000,105173
2018-7480,Hard,106218,105656
2018-M-DC-2018-G2-AO-M-THA-LBN-01,Hard,200273,106397
2018-M-DC-2018-WG-PO-JPN-BIH-01,Hard,133297,138431
2018-540,Grass,105208,126652
2018-520,Clay,104745,105550
2018-0360,Clay,106148,109739
2018-M-DC-2018-G1-AM-M-ARG-CHI-01,Clay,111797,106044
2018-M-DC-2018-WG-M-AUS-GER-01,Hard,106401,105526
2018-M020,Hard,200282,111581
2018-580,Hard,126094,103970
2018-7161,Clay,103333,124014
2018-0506,Clay,106233,104792
2018-0495,Hard,105539,104882
2018-M-DC-2018-G1-AO-M-PAK-UZB-01,Grass,126939,207836
2018-M021,Clay,106043,105173
2018-520,Clay,103898,104919
2018-0316,Clay,104269,132283
2018-5014,Hard,105614,106401
2018-0314,Clay,103852,105643
2018-7485,Hard,111456,111797
2018-5014,Hard,100644,105932
2018-0451,Hard,106233,105379
2018-M-DC-2018-WG-M-CAN-CRO-01,Clay,106432,105577
2018-6932,Clay,104269,104926
2018-0410,Clay,105676,105138
2018-7163,Clay,104871,105932
2018-0500,Grass,105138,105526
2018-0316,Clay,104269,105155
2018-7480,Hard,106415,105671
2018-0319,Clay,111513,105932
2018-M035,Hard,105657,105806
2018-6116,Hard,104571,126207
2018-560,Hard,126203,106186
2018-M014,Hard,105806,104291
2018-0352,Hard,104731,105932
2018-0352,Hard,104925,105227
2018-M-DC-2018-G1-AO-M-IND-CHN-01,Hard,105585,111576
2018-0533,Clay,104198,105643
2018-0360,Clay,104755,105341
2018-M001,Hard,111577,104468
2018-7161,Clay,105589,106065
2018-0506,Clay,106233,105379
2018-0495,Hard,104571,104678
2018-M-DC-2018-G1-AM-M-ARG-CHI-01,Clay,106043,106426
2018-M021,Clay,103852,104665
2018-M009,Clay,105332,104755
2018-0421,Hard,105166,105051
2018-7581,Hard,104926,105051
2018-7696,Hard,126774,144719
2018-540,Grass,105341,104527
2018-0421,Hard,105332,111577
2018-0360,Clay,105311,105932
2018-M014,Hard,106078,105332
2018-540,Grass,103819,105526
2018-7163,Clay,106121,126610
2018-0410,Clay,105453,104312
2018-0891,Hard,104731,105332
2018-0301,Hard,104898,105041
2018-M-DC-2018-WG-M-KAZ-SUI-01,Hard,144817,122236
2018-M-DC-2018-G2-AM-M-VEN-GUA-01,Hard,106175,108739
2018-7434,Hard,104571,106099
2018-7434,Hard,105657,104898
2018-6932,Clay,106043,111797
2018-520,Clay,126774,126535
2018-0315,Grass,105449,104534
2018-M010,Grass,106109,105577
2018-M014,Hard,104312,105936
2018-560,Hard,104731,133430
2018-540,Grass,104312,105441
2018-0429,Hard,106214,105132
2018-560,Hard,105227,105676
2018-0360,Clay,105806,104898
2018-0451,Hard,126094,105550
2018-0424,Hard,104022,105051
2018-0495,Hard,106000,120424
2018-M021,Clay,104792,105932
2018-M009,Clay,105807,111577
2018-0500,Grass,106432,100644
2018-0500,Grass,105453,104897
2018-540,Grass,105223,103852
2018-M035,Hard,106045,106298
2018-0337,Hard,105453,111575
2018-M024,Hard,104925,105173
2018-M-DC-2018-WG-PO-ARG-COL-01,Clay,104547,200711
2018-M009,Clay,104259,106058
2018-0352,Hard,105062,105732
2018-0568,Hard,106000,105550
2018-M024,Hard,104919,106298
2018-M035,Hard,105453,133430
2018-6932,Clay,106043,104269
2018-0533,Clay,104198,105589
2018-0410,Clay,100644,105526
2018-7480,Hard,111200,103333
2018-520,Clay,144895,103333
2018-0319,Clay,110602,200514
2018-0329,Hard,105683,105173
2018-M014,Hard,106421,105575
2018-M024,Hard,104925,105227
2018-520,Clay,104755,104291
2018-560,Hard,133430,200000
2018-0329,Hard,104755,104731
2018-5014,Hard,111456,105683
2018-560,Hard,104468,144750
2018-5014,Hard,106378,105936
2018-0321,Grass,106298,104797
2018-0410,Clay,105777,104259
2018-0410,Clay,105379,105806
2018-0451,Hard,104792,106233
2018-0301,Hard,111575,104655
2018-0424,Hard,103333,111577
2018-0495,Hard,106432,104755
2018-0533,Clay,111797,105583
2018-0360,Clay,104468,105332
2018-M021,Clay,100644,105539
2018-M009,Clay,105449,104527
2018-560,Hard,144719,105074
2018-M-DC-2018-WG-PO-AUT-AUS-01,Clay,110602,200282
2018-5014,Hard,100644,106378
2018-0500,Grass,106432,104312
2018-560,Hard,105676,104898
2018-0414,Clay,106075,106000
2018-0605,Hard,104731,105453
2018-7163,Clay,104678,106071
2018-M020,Hard,111202,104180
2018-M-DC-2018-G2-AM-M-BOL-PER-01,Clay,122669,105156
2018-7161,Clay,103607,105064
2018-M004,Hard,100644,111456
2018-M007,Hard,111581,111153
2018-520,Clay,105643,105064
2018-0321,Grass,106401,103852
2018-0311,Grass,103898,104607
2018-0341,Hard,104897,105453
2018-M-DC-2018-WG-M-FRA-CRO-01,Clay,105227,106298
2018-0421,Hard,126774,100644
2018-7581,Hard,200000,200059
2018-0316,Clay,104926,105643
2018-M015,Hard,105777,105815
2018-M024,Hard,105676,126774
2018-0360,Clay,105311,124079
2018-M006,Hard,106026,106298
2018-0410,Clay,106233,104925
2018-M-DC-2018-WG-M-ESP-GER-01,Clay,104745,104259
2018-0451,Hard,106233,126774
2018-0301,Hard,105223,103970
2018-0375,Hard,126094,104198
2018-7161,Clay,104792,134770
2018-0424,Hard,105992,105385
2018-0495,Hard,105936,105341
2018-6242,Hard,105449,105807
2018-540,Grass,104259,105539
2018-0439,Clay,105550,105379
2018-560,Hard,104792,105487
2018-0328,Hard,106421,109739
2018-M007,Hard,105449,103607
2018-0891,Hard,106329,105074
2018-580,Hard,105539,104252
2018-0375,Hard,105732,104932
2018-7434,Hard,105806,104252
2018-M004,Hard,105376,106412
2018-0533,Clay,105077,106105
2018-0321,Grass,105683,106298
2018-0311,Grass,103852,105683
2018-540,Grass,126774,106296
2018-0328,Hard,100644,105138
2018-0568,Hard,106000,111192
2018-0337,Hard,126094,106045
2018-M016,Grass,104999,105449
2018-0410,Clay,104745,111575
2018-0410,Clay,104755,106043
2018-M-DC-2018-G2-AO-M-LBN-TPE-01,Hard,133975,106396
2018-7161,Clay,106148,105943
2018-0424,Hard,105376,104882
2018-0495,Hard,105332,106415
2018-0533,Clay,106044,103607
2018-M021,Clay,104655,105077
2018-M009,Clay,105077,105643
2018-520,Clay,105430,106296
2018-5014,Hard,104755,104919
2018-520,Clay,106432,105341
2018-560,Hard,105227,105657
2018-7485,Hard,104468,104660
2018-560,Hard,104755,105216
2018-6116,Hard,105041,105432
2018-580,Hard,134770,111460
2018-M-DC-2018-WG-M-USA-SRB-01,Clay,106353,105449
2018-7434,Hard,105041,105539
2018-M007,Hard,105577,126094
2018-7163,Clay,104297,105430
2018-0321,Grass,103819,106401
2018-540,Grass,104259,104180
2018-7480,Hard,105166,123755
2018-M035,Hard,106421,133297
2018-6242,Hard,105992,127339
2018-560,Hard,133430,104312
2018-7485,Hard,125802,106099
2018-6116,Hard,104999,104022
2018-M014,Hard,105539,105062
2018-0352,Hard,104545,105062
2018-0352,Hard,103819,105453
2018-0410,Clay,105453,105227
2018-M020,Hard,106401,105238
2018-M001,Hard,106421,111577
2018-0495,Hard,105732,105311
2018-0533,Clay,104655,104919
2018-M-DC-2018-G1-EPA-M-BIH-SVK-01,Clay,106000,105613
2018-M021,Clay,104545,105992
2018-M009,Clay,105932,111795
2018-520,Clay,105077,105062
2018-0321,Grass,105683,105806
2018-540,Grass,105453,106328
2018-0421,Hard,105992,111456
2018-7581,Hard,106071,105311
2018-7696,Hard,126774,128034
2018-540,Grass,111575,104571
2018-0421,Hard,100644,105614
2018-6967,Hard,104269,106121
2018-540,Grass,105173,106421
2018-540,Grass,104731,104312
2018-6242,Hard,144719,126094
2018-M001,Hard,106421,104926
2018-M-DC-2018-G2-EPA-M-SLO-POL-01,Hard,105379,111794
2018-0499,Hard,126207,133430
2018-M004,Hard,106423,122330
2018-0321,Grass,103819,105683
2018-0315,Grass,103917,105992
2018-0439,Clay,106065,111513
2018-7480,Hard,111815,105432
2018-560,Hard,105332,110602
2018-M014,Hard,111575,105173
2018-540,Grass,105683,111456
2018-M016,Grass,104999,105062
2018-0315,Grass,104719,105173
2018-M014,Hard,104312,105732
2018-560,Hard,105223,104269
2018-M007,Hard,105311,111577
2018-0410,Clay,104312,106378
2018-7480,Hard,104926,111815
2018-0429,Hard,105614,105657
2018-560,Hard,105453,104259
2018-0360,Clay,104665,105063
2018-M-DC-2018-G2-EPA-M-IRL-DEN-01,Hard,126526,200278
2018-M-DC-2018-G2-AM-M-PUR-MEX-01,Hard,106250,200274
2018-7161,Clay,105413,144895
2018-0424,Hard,104629,105449
2018-0495,Hard,105138,104252
2018-0533,Clay,104122,205734
2018-0410,Clay,100644,104755
2018-M021,Clay,105683,105777
2018-M009,Clay,106043,111797
2018-0337,Hard,106233,105023
2018-0568,Hard,133430,126610
2018-M009,Clay,133430,104607
2018-0352,Hard,105932,105357
2018-M024,Hard,104527,105453
2018-0301,Hard,103970,105311
2018-0375,Hard,103917,104460
2018-M-DC-2018-G1-AM-M-COL-BRA-01,Hard,123755,106329
2018-520,Clay,104871,104607
2018-520,Clay,106043,106361
2018-540,Grass,100644,105902
2018-7480,Hard,105341,105626
2018-520,Clay,105373,111513
2018-M035,Hard,100644,104999
2018-M024,Hard,105807,105614
2018-0329,Hard,126774,106121
2018-M024,Hard,104925,103819
2018-560,Hard,104312,105023
2018-0329,Hard,105453,126774
2018-5014,Hard,105138,111456
2018-5014,Hard,126774,104792
2018-0360,Clay,106378,105430
2018-0410,Clay,105777,105676
2018-M-DC-2018-G1-AO-M-PAK-UZB-01,Grass,103499,122109
2018-0301,Hard,105138,105449
2018-M-DC-2018-WG-M-ITA-JPN-01,Hard,105216,104312
2018-0424,Hard,105453,111511
2018-0495,Hard,104259,105163
2018-M021,Clay,133430,105332
2018-540,Grass,103852,105643
2018-540,Grass,200282,105732
2018-560,Hard,106233,105449
2018-5014,Hard,106432,105051
2018-560,Hard,105051,105936
2018-M035,Hard,200282,105577
2018-0500,Grass,105051,104259
2018-560,Hard,106043,144719
2018-0414,Clay,105932,104259
2018-0605,Hard,104731,106233
2018-580,Hard,104745,103607
2018-M-DC-2018-G2-AO-M-THA-SRI-01,Clay,106397,202462
2018-0533,Clay,111797,105550
2018-M007,Hard,200095,105985
2018-520,Clay,111200,104534
2018-520,Clay,105453,126125
2018-7480,Hard,111581,124014
2018-M035,Hard,105065,105575
2018-560,Hard,111575,132283
2018-0341,Hard,104468,104897
2018-0421,Hard,104731,105777
2018-7581,Hard,106071,105614
2018-M-DC-2018-WG-PO-SUI-SWE-01,Hard,111197,105757
2018-M015,Hard,106065,104571
2018-M024,Hard,105332,103970
2018-M001,Hard,200282,103852
2018-580,Hard,106401,104297
2018-M-DC-2018-G2-AO-M-IRI-HKG-01,Hard,138846,105606
2018-7161,Clay,105077,105589
2018-0424,Hard,104871,105882
2018-0360,Clay,105311,105806
2018-0410,Clay,104745,106233
2018-M007,Hard,106423,123921
2018-0410,Clay,105138,103852
2018-M021,Clay,106378,104925
2018-6242,Hard,111202,126610
2018-M015,Hard,105932,104291
2018-6242,Hard,106421,106121
2018-0315,Grass,105065,105359
2018-M010,Grass,106071,110536
2018-M014,Hard,105806,106401
2018-540,Grass,104198,105671
2018-0328,Hard,105967,106065
2018-0319,Clay,104797,105643
2018-0301,Hard,105138,106210
2018-M001,Hard,103893,105077
2018-M-DC-2018-G2-AM-M-PUR-MEX-01,Hard,106250,200620
2018-0375,Hard,104755,105676
2018-M-DC-2018-WG-M-FRA-ITA-01,Clay,106298,104312
2018-M-DC-2018-WG-M-ESP-GER-01,Clay,104745,100644
2018-M009,Clay,105227,105992
